time,phase,cycle,ee_x,ee_y,ee_z,target_x,target_y,target_z,pos_error,yaw,yaw_target,yaw_error,gripper,gripper_target
129.90,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
130.00,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
130.10,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
130.20,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
130.30,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
130.40,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
130.50,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
130.60,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
130.70,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
130.80,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
130.90,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
131.00,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
131.10,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
131.20,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
131.30,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
131.40,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
131.50,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
131.60,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
131.70,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
131.80,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
131.90,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
132.00,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
132.10,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
132.20,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
132.30,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
132.40,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
132.50,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
132.60,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
132.70,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
132.80,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
132.90,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
133.00,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
133.10,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
133.20,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
133.30,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
133.40,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
133.50,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
133.60,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
133.70,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
133.80,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
133.90,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
134.00,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
134.10,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
134.20,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
134.30,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
134.40,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
134.50,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
134.60,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
134.70,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
134.80,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
134.90,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
135.00,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
135.10,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
135.20,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
135.30,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
135.40,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
135.50,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
135.60,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
135.70,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
135.80,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
135.90,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
136.00,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
136.10,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
136.20,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
136.30,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
136.40,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
136.50,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
136.60,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
136.70,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
136.80,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
136.90,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
137.00,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
137.10,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
137.20,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
137.30,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
137.40,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
137.50,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
137.60,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
137.70,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
137.80,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
137.90,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
138.00,OPEN,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
138.10,SETTLE,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
138.20,SETTLE,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
138.30,SETTLE,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
138.40,SETTLE,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
138.50,SETTLE,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
138.60,SETTLE,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
138.70,SETTLE,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
138.80,SETTLE,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
138.90,SETTLE,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
139.00,SETTLE,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
139.10,SETTLE,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
139.20,SETTLE,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
139.30,SETTLE,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
139.40,SETTLE,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
139.50,SETTLE,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
139.60,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
139.70,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
139.80,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
139.90,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
140.00,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
140.10,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
140.20,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
140.30,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
140.40,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
140.50,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
140.60,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
140.70,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
140.80,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
140.90,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
141.00,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
141.10,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
141.20,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
141.30,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
141.40,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
141.50,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
141.60,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
141.70,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
141.80,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
141.90,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
142.00,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
142.10,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
142.20,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
142.30,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
142.40,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
142.50,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
142.60,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
142.70,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
142.80,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
142.90,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
143.00,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
143.10,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
143.20,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
143.30,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
143.40,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
143.50,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
143.60,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
143.70,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
143.80,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
143.90,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
144.00,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
144.10,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
144.20,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
144.30,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
144.40,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
144.50,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
144.60,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
144.70,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
144.80,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
144.90,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
145.00,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
145.10,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
145.20,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
145.30,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
145.40,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
145.50,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
145.60,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
145.70,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
145.80,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
145.90,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
146.00,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
146.10,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
146.20,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
146.30,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
146.40,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
146.50,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
146.60,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
146.70,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
146.80,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
146.90,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
147.00,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
147.10,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
147.20,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
147.30,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
147.40,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
147.50,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
147.60,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
147.70,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
147.80,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
147.90,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
148.00,CLEAR,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,0.0500
