t_ns,t_offset_s,joint_name,position,velocity,effort
1783095546062593793,44.901026852,grappletong1_joint,0.0,0.0,0.0
1783095546062593793,44.901026852,grappletong2_joint,0.0,0.0,0.0
1783095546071890261,44.91032332,slew_joint,1.741837122222222,0.0,0.0
1783095546071890261,44.91032332,boom_joint,0.2652898222222222,0.0017453277777777776,0.0
1783095546071890261,44.91032332,stick_joint,-1.0943205166666665,0.008726638888888888,0.0
1783095546071890261,44.91032332,telescope_joint,0.4809,0.0,0.0
1783095546071890261,44.91032332,hanger_joint,0.8587012666666665,-0.09424769999999999,0.0
1783095546071890261,44.91032332,bearingfork_joint,0.10821032222222221,-0.8447386444444444,0.0
1783095546071890261,44.91032332,grapplecarrier_joint,-0.15009818888888887,-0.017453277777777776,0.0
1783095546071890261,44.91032332,grappletong1_joint,0.0,0.0,0.0
1783095546071890261,44.91032332,grappletong2_joint,0.0,0.0,0.0
1783095546081354947,44.919788006,slew_joint,1.741837122222222,0.0,0.0
1783095546081354947,44.919788006,boom_joint,0.2652898222222222,0.0,0.0
1783095546081354947,44.919788006,stick_joint,-1.0943205166666665,0.02268926111111111,0.0
1783095546081354947,44.919788006,telescope_joint,0.4808,-0.002,0.0
1783095546081354947,44.919788006,hanger_joint,0.8587012666666665,-0.09424769999999999,0.0
1783095546081354947,44.919788006,bearingfork_joint,0.10995564999999999,-0.5881754611111111,0.0
1783095546081354947,44.919788006,grapplecarrier_joint,-0.14835286111111112,0.00698131111111111,0.0
1783095546081354947,44.919788006,grappletong1_joint,0.0,0.0,0.0
1783095546081354947,44.919788006,grappletong2_joint,0.0,0.0,0.0
1783095546091235162,44.929668221,slew_joint,1.741837122222222,0.0,0.0
1783095546091235162,44.929668221,boom_joint,0.2652898222222222,0.0,0.0
1783095546091235162,44.929668221,stick_joint,-1.0943205166666665,0.02268926111111111,0.0
1783095546091235162,44.929668221,telescope_joint,0.4808,-0.002,0.0
1783095546091235162,44.929668221,hanger_joint,0.8587012666666665,-0.09424769999999999,0.0
1783095546091235162,44.929668221,bearingfork_joint,0.10995564999999999,-0.5881754611111111,0.0
1783095546091235162,44.929668221,grapplecarrier_joint,-0.14835286111111112,0.00698131111111111,0.0
1783095546091235162,44.929668221,grappletong1_joint,0.0,0.0,0.0
1783095546091235162,44.929668221,grappletong2_joint,0.0,0.0,0.0
1783095546101718614,44.940151673,slew_joint,1.741837122222222,0.0,0.0
1783095546101718614,44.940151673,boom_joint,0.2652898222222222,0.0,0.0
1783095546101718614,44.940151673,stick_joint,-1.0925751888888888,0.03665188333333333,0.0
1783095546101718614,44.940151673,telescope_joint,0.4808,-0.001,0.0
1783095546101718614,44.940151673,hanger_joint,0.8569559388888888,-0.008726638888888888,0.0
