t_ns,t_offset_s,T_base_grapple_00,T_base_grapple_01,T_base_grapple_02,T_base_grapple_03,T_base_grapple_10,T_base_grapple_11,T_base_grapple_12,T_base_grapple_13,T_base_grapple_20,T_base_grapple_21,T_base_grapple_22,T_base_grapple_23,T_base_grapple_30,T_base_grapple_31,T_base_grapple_32,T_base_grapple_33,z_axis_x,z_axis_y,z_axis_z
1783095553281393230,52.119826289,0.03785297208160287,-0.8843529822745653,0.46528158704882316,-4.783540377427645,0.9970565172524452,0.002357938175384393,-0.07663381454674936,-0.7852763350652773,0.06667423722108792,0.4668128563671348,0.8818391594964144,1.7037234142455615,0.0,0.0,0.0,1.0,0.4652815870488232,-0.07663381454674938,0.8818391594964146
1783095553291785813,52.130218872,0.03785297208160287,-0.8843529822745653,0.46528158704882316,-4.783540377427645,0.9970565172524452,0.002357938175384393,-0.07663381454674936,-0.7852763350652773,0.06667423722108792,0.4668128563671348,0.8818391594964144,1.7037234142455615,0.0,0.0,0.0,1.0,0.4652815870488232,-0.07663381454674938,0.8818391594964146
1783095553301748604,52.140181663,0.03785297208160288,-0.8843529822745655,0.46528158704882305,-4.782402102482212,0.9970565172524452,0.002357938175384366,-0.07663381454674938,-0.7850797225668723,0.06667423722108795,0.4668128563671349,0.8818391594964147,1.711912480269491,0.0,0.0,0.0,1.0,0.46528158704882305,-0.07663381454674938,0.8818391594964147
1783095553311643371,52.15007643,0.03785297208160288,-0.8843529822745655,0.46528158704882305,-4.782402102482212,0.9970565172524452,0.002357938175384366,-0.07663381454674938,-0.7850797225668723,0.06667423722108795,0.4668128563671349,0.8818391594964147,1.711912480269491,0.0,0.0,0.0,1.0,0.46528158704882305,-0.07663381454674938,0.8818391594964147
1783095553321533273,52.159966332,0.03705083061611807,-0.8844785941680887,0.4651073557890666,-4.7823566281234156,0.9971871751300367,0.0023783986354331426,-0.07491382366498386,-0.7855286401870131,0.06515346273862238,0.4665747096429174,0.8820788324264418,1.711849925634754,0.0,0.0,0.0,1.0,0.4651073557890665,-0.07491382366498385,0.8820788324264416
1783095553331474557,52.169907616,0.03705083061611807,-0.8844785941680887,0.4651073557890666,-4.7823566281234156,0.9971871751300367,0.0023783986354331426,-0.07491382366498386,-0.7855286401870131,0.06515346273862238,0.4665747096429174,0.8820788324264418,1.711849925634754,0.0,0.0,0.0,1.0,0.4651073557890665,-0.07491382366498385,0.8820788324264416
1783095553341021751,52.17945481,0.03693846628811244,-0.8852797295408331,0.4635896355316752,-4.781808745394302,0.9971677666107248,0.0022400197421544575,-0.07517597717445253,-0.7854340052373148,0.06551331880511801,0.4650535267855351,0.8828551536257093,1.711475316306567,0.0,0.0,0.0,1.0,0.4635896355316752,-0.07517597717445253,0.8828551536257093
1783095553351077653,52.189510712,0.03693846628811244,-0.8852797295408331,0.4635896355316752,-4.781808745394302,0.9971677666107248,0.0022400197421544575,-0.07517597717445253,-0.7854340052373148,0.06551331880511801,0.4650535267855351,0.8828551536257093,1.711475316306567,0.0,0.0,0.0,1.0,0.4635896355316752,-0.07517597717445253,0.8828551536257093
1783095553361798665,52.200231724,0.036028880469962485,-0.8862029920288852,0.4618941184851061,-4.7811294946845555,0.9972768476835794,0.002122230607092677,-0.07371828274962051,-0.7857735750656046,0.0643491169044598,0.4632922976440494,0.8838661878911953,1.7110908778887106,0.0,0.0,0.0,1.0,0.4618941184851061,-0.07371828274962051,0.8838661878911953
1783095553371485024,52.209918083,0.036028880469962485,-0.8862029920288852,0.4618941184851061,-4.7811294946845555,0.9972768476835794,0.002122230607092677,-0.07371828274962051,-0.7857735750656046,0.0643491169044598,0.4632922976440494,0.8838661878911953,1.7110908778887106,0.0,0.0,0.0,1.0,0.4618941184851061,-0.07371828274962051,0.8838661878911953
1783095553381508611,52.21994167,0.034288251494229906,-0.8862053462533125,0.4620220774827919,-4.779835510505134,0.9973382109209917,0.0005755134612779518,-0.07291201424437047,-0.7941317997059049,0.0643491169044598,0.4632922976440494,0.8838661878911953,1.7110398659575559,0.0,0.0,0.0,1.0,0.4620220774827919,-0.07291201424437047,0.8838661878911953
1783095553391449243,52.229882302,0.034288251494229906,-0.8862053462533125,0.4620220774827919,-4.779835510505134,0.9973382109209917,0.0005755134612779518,-0.07291201424437047,-0.7941317997059049,0.0643491169044598,0.4632922976440494,0.8838661878911953,1.7110398659575559,0.0,0.0,0.0,1.0,0.4620220774827919,-0.07291201424437047,0.8838661878911953
